,market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
1736,CHANDVAD(MS),April,2015,45548,357,1283,1003,MS,CHANDVAD,April-2015
1737,CHANDVAD(MS),May,2015,59152,250,1560,1089,MS,CHANDVAD,May-2015
1738,CHANDVAD(MS),June,2015,68512,455,1848,1414,MS,CHANDVAD,June-2015
1739,CHANDVAD(MS),July,2015,37348,782,2532,2272,MS,CHANDVAD,July-2015
1740,CHANDVAD(MS),August,2015,12354,1612,4530,4200,MS,CHANDVAD,August-2015
1741,CHANDVAD(MS),September,2015,7863,1966,4407,4156,MS,CHANDVAD,September-2015
1742,CHANDVAD(MS),October,2015,22347,924,3053,2627,MS,CHANDVAD,October-2015
1743,CHANDVAD(MS),November,2014,15556,441,1639,1396,MS,CHANDVAD,November-2014
1744,CHANDVAD(MS),November,2015,78876,873,2316,1767,MS,CHANDVAD,November-2015
1745,CHANDVAD(MS),December,2014,9510,223,1616,1333,MS,CHANDVAD,December-2014
1746,CHANDVAD(MS),December,2015,130037,571,1482,1111,MS,CHANDVAD,December-2015
1747,CHENNAI,January,2004,103400,798,1019,910,TN,CHENNAI,January-2004
1748,CHENNAI,January,2005,120500,430,638,533,TN,CHENNAI,January-2005
1749,CHENNAI,January,2006,111900,428,621,524,TN,CHENNAI,January-2006
1750,CHENNAI,January,2007,84800,900,1370,1129,TN,CHENNAI,January-2007
1751,CHENNAI,January,2008,127400,588,1000,797,TN,CHENNAI,January-2008
1752,CHENNAI,January,2009,111320,1428,2028,1762,TN,CHENNAI,January-2009
1753,CHENNAI,January,2010,110000,1639,2259,1980,TN,CHENNAI,January-2010
1754,CHENNAI,January,2011,102000,3583,4583,4083,TN,CHENNAI,January-2011
1755,CHENNAI,January,2012,126000,771,1013,892,TN,CHENNAI,January-2012
1756,CHENNAI,January,2013,116700,1786,2132,1964,TN,CHENNAI,January-2013
1757,CHENNAI,January,2014,120200,1371,1583,1477,TN,CHENNAI,January-2014
1758,CHENNAI,January,2015,112500,1983,2300,2142,TN,CHENNAI,January-2015
1759,CHENNAI,January,2016,116700,1927,2245,2086,TN,CHENNAI,January-2016
1760,CHENNAI,February,2004,87800,776,969,873,TN,CHENNAI,February-2004
1761,CHENNAI,February,2005,113700,402,592,498,TN,CHENNAI,February-2005
1762,CHENNAI,February,2006,103600,353,501,427,TN,CHENNAI,February-2006
1763,CHENNAI,February,2007,88300,1029,1424,1221,TN,CHENNAI,February-2007
1764,CHENNAI,February,2008,136500,404,722,581,TN,CHENNAI,February-2008
1765,CHENNAI,February,2009,111200,1122,1578,1352,TN,CHENNAI,February-2009
1766,CHENNAI,February,2010,112700,1368,1864,1619,TN,CHENNAI,February-2010
1767,CHENNAI,February,2011,128500,1396,1778,1589,TN,CHENNAI,February-2011
1768,CHENNAI,February,2012,125700,767,1000,883,TN,CHENNAI,February-2012
1769,CHENNAI,February,2013,130400,1846,2213,2033,TN,CHENNAI,February-2013
1770,CHENNAI,February,2014,125200,1188,1413,1300,TN,CHENNAI,February-2014
1771,CHENNAI,February,2015,128500,2000,2475,2242,TN,CHENNAI,February-2015
1772,CHENNAI,February,2016,114100,1519,1967,1762,TN,CHENNAI,February-2016
1773,CHENNAI,March,2004,102180,506,656,580,TN,CHENNAI,March-2004
1774,CHENNAI,March,2005,96300,384,520,450,TN,CHENNAI,March-2005
1775,CHENNAI,March,2006,110600,339,478,413,TN,CHENNAI,March-2006
1776,CHENNAI,March,2007,113900,732,995,868,TN,CHENNAI,March-2007
1777,CHENNAI,March,2008,127400,447,688,585,TN,CHENNAI,March-2008
1778,CHENNAI,March,2009,113400,961,1270,1115,TN,CHENNAI,March-2009
1779,CHENNAI,March,2010,122300,958,1300,1133,TN,CHENNAI,March-2010
1780,CHENNAI,March,2011,146300,764,996,880,TN,CHENNAI,March-2011
1781,CHENNAI,March,2012,127200,708,908,808,TN,CHENNAI,March-2012
1782,CHENNAI,March,2013,121900,1355,1682,1518,TN,CHENNAI,March-2013
1783,CHENNAI,March,2014,129600,1180,1396,1288,TN,CHENNAI,March-2014
1784,CHENNAI,March,2015,126500,1933,2271,2113,TN,CHENNAI,March-2015
1785,CHENNAI,April,2004,83300,448,599,527,TN,CHENNAI,April-2004
1786,CHENNAI,April,2005,94300,402,536,472,TN,CHENNAI,April-2005
1787,CHENNAI,April,2006,99900,305,500,404,TN,CHENNAI,April-2006
1788,CHENNAI,April,2007,88700,618,808,715,TN,CHENNAI,April-2007
1789,CHENNAI,April,2008,111200,443,738,598,TN,CHENNAI,April-2008
1790,CHENNAI,April,2009,88100,750,1045,903,TN,CHENNAI,April-2009
1791,CHENNAI,April,2010,114300,704,974,841,TN,CHENNAI,April-2010
1792,CHENNAI,April,2011,100800,837,1163,1003,TN,CHENNAI,April-2011
1793,CHENNAI,April,2012,111600,755,914,834,TN,CHENNAI,April-2012
1794,CHENNAI,April,2013,118900,1275,1550,1410,TN,CHENNAI,April-2013
1795,CHENNAI,April,2014,105900,1164,1468,1320,TN,CHENNAI,April-2014
1796,CHENNAI,April,2015,116400,1695,2068,1882,TN,CHENNAI,April-2015
1797,CHENNAI,May,2004,84850,462,596,529,TN,CHENNAI,May-2004
1798,CHENNAI,May,2005,106670,406,575,489,TN,CHENNAI,May-2005
1799,CHENNAI,May,2006,109600,304,456,384,TN,CHENNAI,May-2006
1800,CHENNAI,May,2007,109200,624,795,710,TN,CHENNAI,May-2007
1801,CHENNAI,May,2008,118600,386,632,530,TN,CHENNAI,May-2008
1802,CHENNAI,May,2009,103200,641,850,745,TN,CHENNAI,May-2009
1803,CHENNAI,May,2010,118700,721,979,854,TN,CHENNAI,May-2010
1804,CHENNAI,May,2011,125500,791,1087,939,TN,CHENNAI,May-2011
1805,CHENNAI,May,2012,140800,685,865,775,TN,CHENNAI,May-2012
1806,CHENNAI,May,2013,143600,1327,1535,1431,TN,CHENNAI,May-2013
1807,CHENNAI,May,2014,117200,1524,1748,1640,TN,CHENNAI,May-2014
1808,CHENNAI,May,2015,124850,1875,2158,2017,TN,CHENNAI,May-2015
1809,CHENNAI,June,2004,97100,480,619,555,TN,CHENNAI,June-2004
1810,CHENNAI,June,2005,97500,429,583,511,TN,CHENNAI,June-2005
1811,CHENNAI,June,2006,99600,395,538,467,TN,CHENNAI,June-2006
1812,CHENNAI,June,2007,106400,888,1105,999,TN,CHENNAI,June-2007
1813,CHENNAI,June,2008,114000,444,710,586,TN,CHENNAI,June-2008
1814,CHENNAI,June,2009,111100,846,1208,1038,TN,CHENNAI,June-2009
1815,CHENNAI,June,2010,136000,804,1158,992,TN,CHENNAI,June-2010
1816,CHENNAI,June,2011,114800,942,1192,1067,TN,CHENNAI,June-2011
1817,CHENNAI,June,2012,122000,785,985,887,TN,CHENNAI,June-2012
1818,CHENNAI,June,2013,117600,1742,1967,1850,TN,CHENNAI,June-2013
1819,CHENNAI,June,2014,125400,2172,2400,2288,TN,CHENNAI,June-2014
1820,CHENNAI,June,2015,133500,2377,2662,2519,TN,CHENNAI,June-2015
1821,CHENNAI,July,2004,95200,502,627,566,TN,CHENNAI,July-2004
1822,CHENNAI,July,2005,96500,510,687,599,TN,CHENNAI,July-2005
1823,CHENNAI,July,2006,102100,418,589,505,TN,CHENNAI,July-2006
1824,CHENNAI,July,2007,101800,917,1175,1041,TN,CHENNAI,July-2007
1825,CHENNAI,July,2008,125700,685,984,840,TN,CHENNAI,July-2008
1826,CHENNAI,July,2009,119000,859,1096,978,TN,CHENNAI,July-2009
1827,CHENNAI,July,2010,129700,822,1196,1007,TN,CHENNAI,July-2010
1828,CHENNAI,July,2011,127100,1046,1308,1179,TN,CHENNAI,July-2011
1829,CHENNAI,July,2012,124900,935,1142,1038,TN,CHENNAI,July-2012
1830,CHENNAI,July,2013,119600,2611,2907,2756,TN,CHENNAI,July-2013
1831,CHENNAI,July,2014,132800,2770,3163,2981,TN,CHENNAI,July-2014
1832,CHENNAI,July,2015,126000,2542,2800,2671,TN,CHENNAI,July-2015
1833,CHENNAI,August,2004,100600,527,711,618,TN,CHENNAI,August-2004
1834,CHENNAI,August,2005,88600,675,902,787,TN,CHENNAI,August-2005
1835,CHENNAI,August,2006,107600,384,583,487,TN,CHENNAI,August-2006
1836,CHENNAI,August,2007,83600,1060,1457,1262,TN,CHENNAI,August-2007
1837,CHENNAI,August,2008,115100,754,1206,985,TN,CHENNAI,August-2008
1838,CHENNAI,August,2009,105900,825,1092,967,TN,CHENNAI,August-2009
1839,CHENNAI,August,2010,128200,973,1273,1146,TN,CHENNAI,August-2010
1840,CHENNAI,August,2011,95150,1283,1483,1383,TN,CHENNAI,August-2011
1841,CHENNAI,August,2012,105000,1017,1270,1143,TN,CHENNAI,August-2012
1842,CHENNAI,August,2013,105400,4270,4791,4530,TN,CHENNAI,August-2013
1843,CHENNAI,August,2014,104600,2452,2904,2691,TN,CHENNAI,August-2014
1844,CHENNAI,August,2015,132600,4584,5244,4920,TN,CHENNAI,August-2015
1845,CHENNAI,September,2004,98200,411,633,529,TN,CHENNAI,September-2004
1846,CHENNAI,September,2005,106100,761,1202,963,TN,CHENNAI,September-2005
1847,CHENNAI,September,2006,127300,402,610,502,TN,CHENNAI,September-2006
1848,CHENNAI,September,2007,116100,877,1468,1198,TN,CHENNAI,September-2007
1849,CHENNAI,September,2008,126500,658,1092,875,TN,CHENNAI,September-2008
1850,CHENNAI,September,2009,110200,825,1071,950,TN,CHENNAI,September-2009
1851,CHENNAI,September,2010,109900,1296,1646,1479,TN,CHENNAI,September-2010
1852,CHENNAI,September,2011,117800,1208,1579,1394,TN,CHENNAI,September-2011
1853,CHENNAI,September,2012,110200,1013,1229,1123,TN,CHENNAI,September-2012
1854,CHENNAI,September,2013,109200,4939,5483,5217,TN,CHENNAI,September-2013
1855,CHENNAI,September,2014,117400,2176,2624,2404,TN,CHENNAI,September-2014
1856,CHENNAI,September,2015,115600,4968,5641,5318,TN,CHENNAI,September-2015
1857,CHENNAI,October,2004,111200,429,608,522,TN,CHENNAI,October-2004
1858,CHENNAI,October,2005,94500,893,1491,1191,TN,CHENNAI,October-2005
1859,CHENNAI,October,2006,107500,415,663,537,TN,CHENNAI,October-2006
1860,CHENNAI,October,2007,119900,975,1858,1425,TN,CHENNAI,October-2007
1861,CHENNAI,October,2008,108000,668,1045,868,TN,CHENNAI,October-2008
1862,CHENNAI,October,2009,108500,1420,1880,1652,TN,CHENNAI,October-2009
1863,CHENNAI,October,2010,109000,1783,2204,2006,TN,CHENNAI,October-2010
1864,CHENNAI,October,2011,117650,1297,1596,1470,TN,CHENNAI,October-2011
1865,CHENNAI,October,2012,108400,1171,1367,1269,TN,CHENNAI,October-2012
1866,CHENNAI,October,2013,111800,4304,5016,4676,TN,CHENNAI,October-2013
1867,CHENNAI,October,2014,96400,2124,2524,2338,TN,CHENNAI,October-2014
1868,CHENNAI,October,2015,116200,3613,3957,3800,TN,CHENNAI,October-2015
1869,CHENNAI,November,2004,110300,378,655,521,TN,CHENNAI,November-2004
1870,CHENNAI,November,2005,96400,848,1552,1187,TN,CHENNAI,November-2005
1871,CHENNAI,November,2006,119000,471,793,638,TN,CHENNAI,November-2006
1872,CHENNAI,November,2007,104300,860,1525,1220,TN,CHENNAI,November-2007
1873,CHENNAI,November,2008,105300,988,1642,1319,TN,CHENNAI,November-2008
1874,CHENNAI,November,2009,87900,1695,2332,2045,TN,CHENNAI,November-2009
1875,CHENNAI,November,2010,104900,2396,2971,2688,TN,CHENNAI,November-2010
1876,CHENNAI,November,2011,108710,1189,1633,1425,TN,CHENNAI,November-2011
1877,CHENNAI,November,2012,106500,1800,2050,1921,TN,CHENNAI,November-2012
1878,CHENNAI,November,2013,101700,4364,4950,4705,TN,CHENNAI,November-2013
1879,CHENNAI,November,2014,98800,2280,2560,2420,TN,CHENNAI,November-2014
1880,CHENNAI,November,2015,104300,3236,3623,3432,TN,CHENNAI,November-2015
1881,CHENNAI,December,2004,130700,386,603,500,TN,CHENNAI,December-2004
1882,CHENNAI,December,2005,105760,583,995,811,TN,CHENNAI,December-2005
1883,CHENNAI,December,2006,105500,603,1025,825,TN,CHENNAI,December-2006
1884,CHENNAI,December,2007,128900,618,1172,910,TN,CHENNAI,December-2007
1885,CHENNAI,December,2008,116000,963,1646,1317,TN,CHENNAI,December-2008
1886,CHENNAI,December,2009,112400,2017,2904,2506,TN,CHENNAI,December-2009
1887,CHENNAI,December,2010,109000,3164,4124,3646,TN,CHENNAI,December-2010
1888,CHENNAI,December,2011,130200,1254,1496,1367,TN,CHENNAI,December-2011
1889,CHENNAI,December,2012,63900,1746,2073,1910,TN,CHENNAI,December-2012
1890,CHENNAI,December,2013,105750,2439,2770,2609,TN,CHENNAI,December-2013
1891,CHENNAI,December,2014,117200,2221,2583,2404,TN,CHENNAI,December-2014
1892,CHENNAI,December,2015,91600,2106,2583,2367,TN,CHENNAI,December-2015
1893,CHICKBALLAPUR(KNT),January,2004,715,595,815,710,KNT,CHICKBALLAPUR,January-2004
1894,CHICKBALLAPUR(KNT),February,2004,190,583,800,692,KNT,CHICKBALLAPUR,February-2004
1895,CHICKBALLAPUR(KNT),March,2004,1395,353,485,419,KNT,CHICKBALLAPUR,March-2004
1896,CHICKBALLAPUR(KNT),April,2004,790,306,419,363,KNT,CHICKBALLAPUR,April-2004
1897,CHICKBALLAPUR(KNT),May,2004,355,342,467,403,KNT,CHICKBALLAPUR,May-2004
1898,CHICKBALLAPUR(KNT),June,2004,275,310,482,400,KNT,CHICKBALLAPUR,June-2004
1899,CHICKBALLAPUR(KNT),July,2004,365,311,500,406,KNT,CHICKBALLAPUR,July-2004
1900,CHICKBALLAPUR(KNT),August,2004,435,311,578,422,KNT,CHICKBALLAPUR,August-2004
1901,CHICKBALLAPUR(KNT),September,2004,350,335,516,422,KNT,CHICKBALLAPUR,September-2004
1902,CHICKBALLAPUR(KNT),October,2004,195,270,470,380,KNT,CHICKBALLAPUR,October-2004
1903,CHICKBALLAPUR(KNT),November,2004,216,333,517,425,KNT,CHICKBALLAPUR,November-2004
1904,CHICKBALLAPUR(KNT),December,2004,360,272,478,376,KNT,CHICKBALLAPUR,December-2004
1905,COIMBATORE(TN) (bellary),January,2013,54000,1876,2062,1967,KNT,COIMBATORE,January-2013
1906,COIMBATORE(TN) (bellary),January,2014,64100,1221,1442,1331,KNT,COIMBATORE,January-2014
1907,COIMBATORE(TN) (bellary),February,2013,49300,1822,1991,1907,KNT,COIMBATORE,February-2013
1908,COIMBATORE(TN) (bellary),February,2014,78000,822,1020,1007,KNT,COIMBATORE,February-2014
1909,COIMBATORE(TN) (bellary),February,2015,75300,1730,2043,1887,KNT,COIMBATORE,February-2015
1910,COIMBATORE(TN) (bellary),March,2013,56500,1330,1457,1393,KNT,COIMBATORE,March-2013
1911,COIMBATORE(TN) (bellary),March,2014,70800,821,1079,950,KNT,COIMBATORE,March-2014
1912,COIMBATORE(TN) (bellary),March,2015,85200,1408,1883,1646,KNT,COIMBATORE,March-2015
1913,COIMBATORE(TN) (bellary),April,2013,47300,1220,1312,1266,KNT,COIMBATORE,April-2013
1914,COIMBATORE(TN) (bellary),April,2014,72200,864,1386,1120,KNT,COIMBATORE,April-2014
1915,COIMBATORE(TN) (bellary),April,2015,74000,1354,1750,1552,KNT,COIMBATORE,April-2015
1916,COIMBATORE(TN) (bellary),May,2014,76100,1258,1619,1438,KNT,COIMBATORE,May-2014
1917,COIMBATORE(TN) (bellary),May,2015,65400,1764,2140,1952,KNT,COIMBATORE,May-2015
1918,COIMBATORE(TN) (bellary),June,2013,44000,1700,1875,1788,KNT,COIMBATORE,June-2013
1919,COIMBATORE(TN) (bellary),June,2014,47000,1779,2229,2004,KNT,COIMBATORE,June-2014
1920,COIMBATORE(TN) (bellary),June,2015,55100,1880,2524,2202,KNT,COIMBATORE,June-2015
1921,COIMBATORE(TN) (bellary),July,2013,43700,2327,2688,2508,KNT,COIMBATORE,July-2013
1922,COIMBATORE(TN) (bellary),July,2014,49600,2088,2538,2300,KNT,COIMBATORE,July-2014
1923,COIMBATORE(TN) (bellary),July,2015,133600,2342,2942,2642,KNT,COIMBATORE,July-2015
1924,COIMBATORE(TN) (bellary),August,2012,11200,2036,2705,2370,KNT,COIMBATORE,August-2012
1925,COIMBATORE(TN) (bellary),August,2013,42200,3736,4472,4116,KNT,COIMBATORE,August-2013
1926,COIMBATORE(TN) (bellary),August,2015,68900,3580,5080,4330,KNT,COIMBATORE,August-2015
1927,COIMBATORE(TN) (bellary),September,2013,78200,2636,3884,3266,KNT,COIMBATORE,September-2013
1928,COIMBATORE(TN) (bellary),September,2014,68100,1496,2128,1812,KNT,COIMBATORE,September-2014
1929,COIMBATORE(TN) (bellary),September,2015,81000,3250,5079,4165,KNT,COIMBATORE,September-2015
1930,COIMBATORE(TN) (bellary),October,2012,62000,1087,1239,1161,KNT,COIMBATORE,October-2012
1931,COIMBATORE(TN) (bellary),October,2013,79200,3177,4981,4165,KNT,COIMBATORE,October-2013
1932,COIMBATORE(TN) (bellary),October,2014,69200,1630,2070,1850,KNT,COIMBATORE,October-2014
1933,COIMBATORE(TN) (bellary),October,2015,76900,2535,3726,3130,KNT,COIMBATORE,October-2015
1934,COIMBATORE(TN) (bellary),November,2010,12250,1756,3533,2644,KNT,COIMBATORE,November-2010
1935,COIMBATORE(TN) (bellary),November,2012,34100,1613,2971,1788,KNT,COIMBATORE,November-2012
1936,COIMBATORE(TN) (bellary),November,2013,54000,3646,4571,4108,KNT,COIMBATORE,November-2013
1937,COIMBATORE(TN) (bellary),November,2014,73500,1473,2177,1825,KNT,COIMBATORE,November-2014
1938,COIMBATORE(TN) (bellary),November,2015,40600,2805,3564,3184,KNT,COIMBATORE,November-2015
1939,COIMBATORE(TN) (bellary),December,2012,51900,1700,1904,1802,KNT,COIMBATORE,December-2012
1940,COIMBATORE(TN) (bellary),December,2013,81900,1917,2346,2131,KNT,COIMBATORE,December-2013
1941,COIMBATORE(TN) (bellary),December,2014,94000,1844,2468,2156,KNT,COIMBATORE,December-2014
1942,COIMBATORE(TN) (bellary),December,2015,53800,2092,2883,2488,KNT,COIMBATORE,December-2015
1943,COIMBATORE(TN) (podisu),January,2013,7850,2790,3155,2973,TN,COIMBATORE,January-2013
1944,COIMBATORE(TN) (podisu),January,2014,38425,1731,2090,1921,TN,COIMBATORE,January-2014
1945,COIMBATORE(TN) (podisu),February,2013,10350,2205,2432,2325,TN,COIMBATORE,February-2013
1946,COIMBATORE(TN) (podisu),February,2014,34750,1339,1739,1539,TN,COIMBATORE,February-2014
1947,COIMBATORE(TN) (podisu),February,2015,32300,1730,2422,2076,TN,COIMBATORE,February-2015
1948,COIMBATORE(TN) (podisu),March,2013,18900,2018,2377,2198,TN,COIMBATORE,March-2013
1949,COIMBATORE(TN) (podisu),March,2014,41900,1063,1492,1277,TN,COIMBATORE,March-2014
1950,COIMBATORE(TN) (podisu),March,2015,42100,1142,1921,1531,TN,COIMBATORE,March-2015
1951,COIMBATORE(TN) (podisu),April,2013,17950,3356,3848,3602,TN,COIMBATORE,April-2013
1952,COIMBATORE(TN) (podisu),April,2014,33300,1055,1773,1414,TN,COIMBATORE,April-2014
1953,COIMBATORE(TN) (podisu),April,2015,38800,1096,1646,1371,TN,COIMBATORE,April-2015
1954,COIMBATORE(TN) (podisu),May,2014,30700,1469,2000,1735,TN,COIMBATORE,May-2014
1955,COIMBATORE(TN) (podisu),May,2015,32600,2748,3312,3030,TN,COIMBATORE,May-2015
1956,COIMBATORE(TN) (podisu),June,2013,13600,5825,6725,6275,TN,COIMBATORE,June-2013
1957,COIMBATORE(TN) (podisu),June,2014,22600,1550,2108,1829,TN,COIMBATORE,June-2014
1958,COIMBATORE(TN) (podisu),June,2015,21750,3644,5052,4348,TN,COIMBATORE,June-2015
1959,COIMBATORE(TN) (podisu),July,2012,2500,700,800,750,TN,COIMBATORE,July-2012
1960,COIMBATORE(TN) (podisu),July,2013,22200,2700,3354,3027,TN,COIMBATORE,July-2013
1961,COIMBATORE(TN) (podisu),July,2014,19200,2492,3538,3006,TN,COIMBATORE,July-2014
1962,COIMBATORE(TN) (podisu),July,2015,45300,2254,4119,3187,TN,COIMBATORE,July-2015
1963,COIMBATORE(TN) (podisu),August,2012,41500,860,1040,950,TN,COIMBATORE,August-2012
1964,COIMBATORE(TN) (podisu),August,2013,23300,3392,3900,3646,TN,COIMBATORE,August-2013
1965,COIMBATORE(TN) (podisu),August,2015,36700,2120,3048,2584,TN,COIMBATORE,August-2015
1966,COIMBATORE(TN) (podisu),September,2013,28800,4163,5067,4615,TN,COIMBATORE,September-2013
1967,COIMBATORE(TN) (podisu),September,2014,22200,1916,3060,2488,TN,COIMBATORE,September-2014
1968,COIMBATORE(TN) (podisu),September,2015,34800,2067,3146,2606,TN,COIMBATORE,September-2015
1969,COIMBATORE(TN) (podisu),October,2012,17750,3191,3396,3298,TN,COIMBATORE,October-2012
1970,COIMBATORE(TN) (podisu),October,2013,32100,4373,6296,4958,TN,COIMBATORE,October-2013
1971,COIMBATORE(TN) (podisu),October,2014,24500,2600,3041,2820,TN,COIMBATORE,October-2014
1972,COIMBATORE(TN) (podisu),October,2015,28800,2294,4138,3216,TN,COIMBATORE,October-2015
1973,COIMBATORE(TN) (podisu),November,2010,3100,1275,2600,1938,TN,COIMBATORE,November-2010
1974,COIMBATORE(TN) (podisu),November,2012,94900,613,4296,4133,TN,COIMBATORE,November-2012
1975,COIMBATORE(TN) (podisu),November,2013,18050,4583,6750,5667,TN,COIMBATORE,November-2013
1976,COIMBATORE(TN) (podisu),November,2014,21300,2232,3555,2893,TN,COIMBATORE,November-2014
1977,COIMBATORE(TN) (podisu),November,2015,21550,3041,4555,3798,TN,COIMBATORE,November-2015
1978,COIMBATORE(TN) (podisu),December,2012,11700,3721,4154,4017,TN,COIMBATORE,December-2012
1979,COIMBATORE(TN) (podisu),December,2013,33800,3302,4008,3663,TN,COIMBATORE,December-2013
1980,COIMBATORE(TN) (podisu),December,2014,25200,1668,3560,2614,TN,COIMBATORE,December-2014
1981,COIMBATORE(TN) (podisu),December,2015,29550,2929,3854,3392,TN,COIMBATORE,December-2015
1982,DEESA(GUJ),January,2015,16099,880,1560,1220,GUJ,DEESA,January-2015
1983,DEESA(GUJ),January,2016,784,900,1575,1350,GUJ,DEESA,January-2016
1984,DEESA(GUJ),February,2015,3010,1000,1508,1250,GUJ,DEESA,February-2015
1985,DEESA(GUJ),February,2016,2310,743,986,864,GUJ,DEESA,February-2016
1986,DEESA(GUJ),March,2015,6300,650,1850,1250,GUJ,DEESA,March-2015
1987,DEESA(GUJ),April,2015,4480,800,1650,1225,GUJ,DEESA,April-2015
1988,DEESA(GUJ),May,2015,38368,794,1366,1074,GUJ,DEESA,May-2015
1989,DEESA(GUJ),June,2015,4427,977,1742,1360,GUJ,DEESA,June-2015
1990,DEESA(GUJ),July,2015,5237,1242,1925,1583,GUJ,DEESA,July-2015
1991,DEESA(GUJ),August,2015,3882,2264,3714,3014,GUJ,DEESA,August-2015
1992,DEESA(GUJ),September,2015,2602,3188,4525,3856,GUJ,DEESA,September-2015
1993,DEESA(GUJ),October,2015,3780,1982,3345,2664,GUJ,DEESA,October-2015
1994,DEESA(GUJ),November,2015,1498,1867,2900,2383,GUJ,DEESA,November-2015
1995,DEESA(GUJ),December,2014,21860,833,1900,1367,GUJ,DEESA,December-2014
1996,DEESA(GUJ),December,2015,917,1600,2280,1940,GUJ,DEESA,December-2015
1997,DEHRADOON(UTT),January,2015,10753,758,1142,836,UP,DEHRADOON,January-2015
1998,DEHRADOON(UTT),January,2016,10068,808,1048,935,UP,DEHRADOON,January-2016
1999,DEHRADOON(UTT),February,2015,10234,779,1232,836,UP,DEHRADOON,February-2015
2000,DEHRADOON(UTT),February,2016,8053,713,1007,853,UP,DEHRADOON,February-2016
2001,DEHRADOON(UTT),March,2015,13391,765,1088,838,UP,DEHRADOON,March-2015
2002,DEHRADOON(UTT),April,2015,13412,729,1033,812,UP,DEHRADOON,April-2015
2003,DEHRADOON(UTT),May,2015,11971,665,977,700,UP,DEHRADOON,May-2015
2004,DEHRADOON(UTT),June,2015,13294,671,1064,736,UP,DEHRADOON,June-2015
2005,DEHRADOON(UTT),July,2015,12526,755,1150,878,UP,DEHRADOON,July-2015
2006,DEHRADOON(UTT),August,2015,5917,3131,4308,3642,UP,DEHRADOON,August-2015
2007,DEHRADOON(UTT),September,2015,5570,3245,4673,3936,UP,DEHRADOON,September-2015
2008,DEHRADOON(UTT),October,2015,7682,2187,3267,2740,UP,DEHRADOON,October-2015
2009,DEHRADOON(UTT),November,2014,13330,1334,1900,1537,UP,DEHRADOON,November-2014
2010,DEHRADOON(UTT),November,2015,8943,1523,2312,1985,UP,DEHRADOON,November-2015
2011,DEHRADOON(UTT),December,2014,14999,967,1302,1071,UP,DEHRADOON,December-2014
2012,DEHRADOON(UTT),December,2015,11409,1220,1623,1420,UP,DEHRADOON,December-2015
2013,DELHI,January,2003,246040,146,370,280,DEL,DELHI,January-2003
2014,DELHI,January,2004,206360,471,1065,928,DEL,DELHI,January-2004
2015,DELHI,January,2005,237510,212,551,489,DEL,DELHI,January-2005
2016,DELHI,January,2006,246900,390,598,541,DEL,DELHI,January-2006
2017,DELHI,January,2007,190560,808,1215,1022,DEL,DELHI,January-2007
2018,DELHI,January,2008,281500,309,567,447,DEL,DELHI,January-2008
2019,DELHI,January,2009,225666,995,1650,1369,DEL,DELHI,January-2009
2020,DELHI,January,2010,185675,612,1703,1331,DEL,DELHI,January-2010
2021,DELHI,January,2011,210112,1131,3594,2657,DEL,DELHI,January-2011
2022,DELHI,January,2012,357155,214,731,490,DEL,DELHI,January-2012
2023,DELHI,January,2013,324967,614,1795,1351,DEL,DELHI,January-2013
2024,DELHI,January,2014,261467,583,1561,1151,DEL,DELHI,January-2014
2025,DELHI,January,2015,249820,727,1829,1353,DEL,DELHI,January-2015
2026,DELHI,January,2016,249231,467,1573,1154,DEL,DELHI,January-2016
2027,DELHI,February,2003,144490,127,349,253,DEL,DELHI,February-2003
2028,DELHI,February,2004,236410,832,967,876,DEL,DELHI,February-2004
2029,DELHI,February,2005,224010,313,505,463,DEL,DELHI,February-2005
2030,DELHI,February,2006,357511,295,464,433,DEL,DELHI,February-2006
2031,DELHI,February,2007,218680,704,1366,1179,DEL,DELHI,February-2007
2032,DELHI,February,2008,300020,280,485,405,DEL,DELHI,February-2008
2033,DELHI,February,2009,315725,876,1422,1108,DEL,DELHI,February-2009
2034,DELHI,February,2010,211756,577,1488,1109,DEL,DELHI,February-2010
2035,DELHI,February,2011,216955,467,1395,1039,DEL,DELHI,February-2011
2036,DELHI,February,2012,278303,407,646,535,DEL,DELHI,February-2012
2037,DELHI,February,2013,260920,842,1925,1464,DEL,DELHI,February-2013
2038,DELHI,February,2014,269628,556,1233,927,DEL,DELHI,February-2014
2039,DELHI,February,2015,227680,875,1951,1542,DEL,DELHI,February-2015
